Date,Price,Open,High,Low,Vol.,Change %
08/30/2021,5050,"5,050.00","5,080.00","5,020.00",2.37M,0.00%
08/27/2021,5050,"5,030.00","5,050.00","4,990.00",2.40M,0.60%
08/26/2021,5020,"5,020.00","5,090.00","4,980.00",1.78M,0.40%
08/25/2021,5000,"5,000.00","5,030.00","4,970.00",1.59M,0.00%
08/24/2021,5000,"5,000.00","5,110.00","4,970.00",1.96M,0.00%
08/23/2021,5000,"5,050.00","5,110.00","4,950.00",2.38M,-2.15%
08/20/2021,5110,"5,110.00","5,150.00","4,950.00",5.32M,0.00%
08/19/2021,5110,"5,230.00","5,250.00","5,110.00",3.90M,-2.67%
08/18/2021,5250,"5,250.00","5,350.00","5,230.00",2.03M,-0.38%
08/17/2021,5270,"5,160.00","5,300.00","5,160.00",4.44M,2.13%
08/16/2021,5160,"5,200.00","5,250.00","5,120.00",4.07M,-0.77%
08/13/2021,5200,"5,250.00","5,320.00","5,100.00",2.47M,-0.95%
08/12/2021,5250,"5,320.00","5,360.00","5,250.00",3.07M,-2.05%
08/11/2021,5360,"5,350.00","5,400.00","5,350.00",3.12M,-0.56%
08/10/2021,5390,"5,400.00","5,410.00","5,350.00",4.44M,-0.19%
08/09/2021,5400,"5,390.00","5,450.00","5,310.00",3.37M,-0.92%
08/06/2021,5450,"5,500.00","5,600.00","5,370.00",4.26M,-0.18%
08/05/2021,5460,"5,290.00","5,480.00","5,200.00",4.54M,6.02%
08/04/2021,5150,"5,110.00","5,300.00","5,090.00",4.02M,1.18%
08/03/2021,5090,"5,050.00","5,120.00","5,040.00",2.49M,0.99%
08/02/2021,5040,"5,010.00","5,150.00","4,990.00",3.18M,0.60%
07/30/2021,5010,"5,040.00","5,050.00","5,000.00",1.96M,-0.60%
07/29/2021,5040,"4,990.00","5,070.00","4,970.00",2.71M,0.80%
07/28/2021,5000,"5,070.00","5,140.00","4,980.00",2.52M,0.00%
07/27/2021,5000,"5,000.00","5,080.00","4,850.00",3.47M,4.60%
07/26/2021,4780,"4,560.00","4,900.00","4,560.00",9.90M,-2.45%
07/23/2021,4900,"5,050.00","5,050.00","4,900.00",1.15M,-2.97%
07/22/2021,5050,"4,940.00","5,100.00","4,870.00",1.95M,2.02%
07/21/2021,4950,"4,960.00","4,990.00","4,880.00",1.07M,-0.20%
07/20/2021,4960,"4,850.00","4,960.00","4,790.00",1.23M,1.02%
07/19/2021,4910,"4,950.00","5,000.00","4,780.00",2.62M,-3.54%
07/16/2021,5090,"5,110.00","5,150.00","5,060.00",1.75M,-0.39%
07/15/2021,5110,"5,050.00","5,160.00","5,000.00",928.70K,0.20%
07/14/2021,5100,"5,180.00","5,180.00","4,980.00",1.67M,0.00%
07/13/2021,5100,"4,900.00","5,100.00","4,800.00",2.13M,4.94%
07/12/2021,4860,"5,200.00","5,200.00","4,860.00",5.32M,-6.90%
07/09/2021,5220,"5,350.00","5,400.00","5,200.00",1.74M,-2.25%
07/08/2021,5340,"5,200.00","5,420.00","5,200.00",2.93M,2.69%
07/07/2021,5200,"5,340.00","5,400.00","5,200.00",3.97M,-2.44%
07/06/2021,5330,"5,490.00","5,670.00","5,330.00",2.64M,-3.96%
07/05/2021,5550,"5,700.00","5,750.00","5,510.00",4.24M,-3.48%
07/02/2021,5750,"5,820.00","5,840.00","5,720.00",3.78M,-0.86%
07/01/2021,5800,"5,900.00","5,910.00","5,780.00",5.29M,-1.69%
06/30/2021,5900,"5,920.00","6,020.00","5,900.00",2.47M,-2.32%
06/29/2021,6040,"6,010.00","6,040.00","5,960.00",4.97M,0.50%
06/28/2021,6010,"6,000.00","6,100.00","6,000.00",2.96M,0.17%
06/25/2021,6000,"5,950.00","6,090.00","5,950.00",3.21M,-0.17%
06/24/2021,6010,"6,100.00","6,110.00","5,990.00",5.69M,-1.64%
06/23/2021,6110,"6,140.00","6,200.00","6,060.00",7.82M,-0.81%
06/22/2021,6160,"6,200.00","6,300.00","6,140.00",8.54M,-0.65%
06/21/2021,6200,"6,050.00","6,340.00","5,980.00",12.33M,2.48%
06/18/2021,6050,"6,100.00","6,150.00","5,950.00",6.91M,0.83%
06/17/2021,6000,"5,950.00","6,030.00","5,910.00",4.90M,-0.33%
06/16/2021,6020,"6,000.00","6,050.00","5,800.00",8.71M,0.17%
06/15/2021,6010,"5,790.00","6,090.00","5,710.00",11.08M,5.07%
06/14/2021,5720,"5,600.00","5,800.00","5,560.00",8.09M,4.19%
06/11/2021,5490,"5,490.00","5,580.00","5,460.00",3.01M,-0.18%
06/10/2021,5500,"5,490.00","5,650.00","5,430.00",5.72M,0.18%
06/09/2021,5490,"5,410.00","5,490.00","5,350.00",4.54M,0.55%
06/08/2021,5460,"5,450.00","5,600.00","5,300.00",9.84M,1.49%
06/07/2021,5380,"5,200.00","5,390.00","5,180.00",4.26M,1.89%
06/04/2021,5280,"5,400.00","5,450.00","5,260.00",6.07M,0.38%
06/03/2021,5260,"5,210.00","5,310.00","5,210.00",4.55M,0.96%
06/02/2021,5210,"5,060.00","5,250.00","5,060.00",3.12M,1.96%
06/01/2021,5110,"5,120.00","5,160.00","5,100.00",2.76M,-0.39%
05/31/2021,5130,"5,180.00","5,200.00","5,130.00",3.40M,-1.72%
05/28/2021,5220,"5,150.00","5,250.00","5,150.00",3.37M,0.38%
05/27/2021,5200,"5,350.00","5,370.00","5,180.00",2.26M,-2.80%
05/26/2021,5350,"5,250.00","5,530.00","5,180.00",4.89M,1.90%
05/25/2021,5250,"5,280.00","5,300.00","5,200.00",3.21M,0.57%
05/24/2021,5220,"5,240.00","5,340.00","5,220.00",1.96M,-0.38%
05/21/2021,5240,"5,130.00","5,360.00","5,130.00",1.96M,1.16%
05/20/2021,5180,"5,250.00","5,250.00","5,180.00",2.86M,-1.33%
05/19/2021,5250,"5,290.00","5,370.00","5,250.00",3.03M,-0.76%
05/18/2021,5290,"5,320.00","5,350.00","5,270.00",2.42M,-2.22%
05/17/2021,5410,"5,500.00","5,600.00","5,400.00",5.26M,-2.87%
05/14/2021,5570,"5,570.00","5,650.00","5,510.00",4.01M,-0.18%
05/13/2021,5580,"5,650.00","5,750.00","5,560.00",7.84M,-0.36%
05/12/2021,5600,"5,240.00","5,600.00","5,200.00",9.45M,6.87%
05/11/2021,5240,"5,210.00","5,310.00","5,190.00",4.43M,-0.19%
05/10/2021,5250,"5,200.00","5,290.00","5,200.00",8.71M,-0.94%
05/07/2021,5300,"5,360.00","5,360.00","5,220.00",7.67M,-1.12%
