Date,Price,Open,High,Low,Vol.,Change %
12/9/19,7185.3,7203.8,7296.4,7111.2,1.84M,-1.02%
12/10/19,7055.6,7185.3,7185.3,7037.1,1.59M,-1.81%
12/11/19,7129.7,7074.2,7148.2,7037.1,2.91M,1.05%
12/12/19,7277.9,7129.7,7296.4,7129.7,3.27M,2.08%
12/13/19,7277.9,7314.9,7389.0,7277.9,2.62M,0.00%
12/16/19,7259.3,7222.3,7314.9,7129.7,3.44M,-0.26%
12/17/19,7148.2,7296.4,7296.4,7129.7,1.85M,-1.53%
12/18/19,7129.7,7111.2,7185.3,7111.2,2.80M,-0.26%
12/19/19,7111.2,7111.2,7148.2,7055.6,5.43M,-0.26%
12/20/19,7259.3,7111.2,7259.3,7092.7,5.00M,2.08%
12/23/19,7166.7,7259.3,7277.9,7129.7,7.76M,-1.28%
12/24/19,7148.2,7166.7,7185.3,7092.7,4.81M,-0.26%
12/25/19,7240.8,7185.3,7277.9,7185.3,4.07M,1.30%
12/26/19,7296.4,7240.8,7314.9,7222.3,3.11M,0.77%
12/27/19,7296.4,7296.4,7314.9,7222.3,4.85M,0.00%
12/30/19,7333.4,7296.4,7389.0,7296.4,5.78M,0.51%
12/31/19,7407.5,7333.4,7463.0,7333.4,7.58M,1.01%
1/2/20,7611.2,7426.0,7666.8,7426.0,4.65M,2.75%
1/3/20,7555.6,7629.7,7759.3,7537.1,3.82M,-0.73%
1/6/20,7389,7463.0,7537.1,7389.0,4.47M,-2.20%
1/7/20,7537.1,7407.5,7537.1,7407.5,3.51M,2.00%
1/8/20,7444.5,7463.0,7537.1,7370.5,6.53M,-1.23%
1/9/20,7685.3,7518.6,7703.8,7500.1,9.12M,3.23%
1/10/20,7796.4,7685.3,7889.0,7685.3,8.38M,1.45%
1/13/20,7629.7,7777.9,7833.4,7629.7,3.45M,-2.14%
1/14/20,7833.4,7666.8,7889.0,7648.2,5.53M,2.67%
1/15/20,8018.6,7833.4,8037.1,7833.4,5.47M,2.36%
1/16/20,8092.7,8037.1,8129.7,8018.6,7.60M,0.92%
1/17/20,8111.2,8129.7,8203.8,8037.1,6.45M,0.23%
1/20/20,8333.4,8074.2,8333.4,8055.6,6.69M,2.74%
1/21/20,8722.3,8407.5,8740.8,8370.5,14.44M,4.67%
1/22/20,8740.8,8703.8,8814.9,8555.7,7.37M,0.21%
1/30/20,8407.5,8518.6,8666.8,8277.9,11.55M,-3.81%
1/31/20,8314.9,8333.4,8555.7,8314.9,12.59M,-1.10%
2/3/20,8370.5,8018.6,8685.3,7870.5,12.24M,0.67%
2/4/20,8685.3,8407.5,8685.3,8333.4,12.33M,3.76%
2/5/20,8944.5,8833.4,9111.2,8796.4,17.28M,2.98%
2/6/20,9444.6,8889.0,9444.6,8722.3,22.86M,5.59%
2/7/20,9389,9296.4,9500.1,9222.3,16.04M,-0.59%
2/10/20,9111.2,9185.3,9370.5,9111.2,13.04M,-2.96%
2/11/20,9407.5,9111.2,9407.5,9092.7,13.38M,3.25%
2/12/20,9574.2,9592.7,9944.6,9518.6,16.66M,1.77%
2/13/20,9852,9500.1,9852.0,9389.0,10.05M,2.90%
2/14/20,10055.7,10000.1,10185.3,9852.0,15.54M,2.07%
2/17/20,10037.2,10037.2,10111.2,9907.5,7.56M,-0.18%
2/18/20,10148.3,10000.1,10222.3,9963.1,7.18M,1.11%
2/19/20,10296.4,10222.3,10333.5,10185.3,8.17M,1.46%
2/20/20,10574.2,10426.0,10574.2,10352.0,10.77M,2.70%
2/21/20,10666.8,10555.7,10852.0,10444.6,12.84M,0.88%
2/24/20,9926,10370.5,10481.6,9926.0,21.82M,-6.94%
2/25/20,10481.6,9703.8,10481.6,9703.8,16.32M,5.60%
2/26/20,10481.6,10296.4,10703.8,10259.4,11.19M,0.00%
2/27/20,10500.1,10370.5,10574.2,10314.9,7.84M,0.18%
2/28/20,10074.2,10277.9,10352.0,9926.0,13.48M,-4.06%
3/2/20,9963.1,10037.2,10111.2,9926.0,8.44M,-1.10%
3/3/20,10055.7,10185.3,10222.3,10037.2,6.58M,0.93%
3/4/20,10055.7,9981.6,10111.2,9833.4,8.07M,0.00%
3/5/20,10314.9,10185.3,10537.2,10074.2,13.46M,2.58%
3/6/20,10185.3,10148.3,10259.4,10074.2,5.81M,-1.26%
3/9/20,9481.6,9481.6,9722.3,9481.6,10.40M,-6.91%
3/10/20,9629.7,9481.6,9814.9,9092.7,12.59M,1.56%
3/11/20,8963.1,9629.7,9777.9,8963.1,17.44M,-6.92%
3/12/20,8351.9,8370.5,8629.7,8351.9,8.33M,-6.82%
3/13/20,8333.4,7777.9,8537.1,7777.9,14.47M,-0.22%
3/16/20,7759.3,8222.3,8240.8,7759.3,13.60M,-6.89%
3/17/20,7963.1,7259.3,8037.1,7222.3,16.85M,2.63%
3/18/20,7981.6,7963.1,8092.7,7740.8,8.81M,0.23%
3/19/20,7703.8,7777.9,7777.9,7444.5,10.33M,-3.48%
3/20/20,7796.4,7703.8,7907.5,7629.7,7.66M,1.20%
3/23/20,7259.3,7481.6,7481.6,7259.3,9.44M,-6.89%
3/24/20,7222.3,7259.3,7463.0,6889.0,13.73M,-0.51%
3/25/20,7518.6,7555.6,7592.7,7296.4,7.49M,4.10%
3/26/20,7259.3,7407.5,7463.0,7185.3,8.15M,-3.45%
3/27/20,7240.8,7259.3,7277.9,6963.0,12.90M,-0.25%
3/30/20,6740.8,6740.8,6814.9,6740.8,2.30M,-6.91%
3/31/20,6277.8,6740.8,6833.4,6277.8,12.15M,-6.87%
4/1/20,6389,6277.8,6481.6,5926.0,9.95M,1.77%
4/3/20,6500.1,6389.0,6611.2,6370.4,8.74M,1.74%
4/6/20,6944.5,6666.7,6944.5,6629.7,14.21M,6.84%
4/7/20,7203.8,7037.1,7203.8,6907.5,11.63M,3.73%
4/8/20,7000.1,7037.1,7092.7,6889.0,10.09M,-2.83%
4/9/20,6963,7000.1,7148.2,6944.5,16.14M,-0.53%
4/10/20,6907.5,6889.0,6963.0,6740.8,9.18M,-0.80%
4/13/20,7389,7055.6,7389.0,7037.1,12.45M,6.97%
4/14/20,7889,7814.9,7889.0,7481.6,21.89M,6.77%
4/15/20,8055.6,8055.6,8370.5,7963.1,13.49M,2.11%
4/16/20,8055.6,7796.4,8055.6,7777.9,10.20M,0.00%
4/17/20,7944.5,8148.2,8222.3,7833.4,13.53M,-1.38%
4/20/20,7777.9,8037.1,8037.1,7703.8,9.08M,-2.10%
4/21/20,7240.8,7592.7,7740.8,7240.8,15.26M,-6.91%
4/22/20,7481.6,7037.1,7722.3,7037.1,15.60M,3.33%
4/23/20,7370.5,7666.8,7666.8,7370.5,10.10M,-1.48%
4/24/20,7592.7,7370.5,7592.7,7240.8,9.08M,3.01%
4/27/20,7777.9,8111.2,8111.2,7759.3,24.11M,2.44%
4/28/20,7777.9,7740.8,7926.0,7592.7,6.63M,0.00%
4/29/20,7592.7,7777.9,7814.9,7592.7,12.61M,-2.38%
5/4/20,7426,7240.8,7555.6,7222.3,9.79M,-2.20%
5/5/20,7537.1,7500.1,7574.2,7407.5,6.27M,1.50%
5/6/20,7722.3,7537.1,7722.3,7518.6,7.16M,2.46%
5/7/20,7926,7703.8,7926.0,7703.8,9.12M,2.64%
5/8/20,8444.5,7963.1,8463.1,7963.1,39.75M,6.54%
5/11/20,8926,8592.7,8944.5,8592.7,22.97M,5.70%
5/12/20,8907.5,8963.1,8963.1,8648.2,18.45M,-0.21%
5/13/20,8852,8777.9,8963.1,8537.1,19.73M,-0.62%
5/14/20,8759.4,8777.9,8852.0,8648.2,13.65M,-1.05%
5/15/20,8833.4,8796.4,8870.5,8685.3,13.67M,0.84%
5/18/20,9296.4,8814.9,9296.4,8759.4,31.71M,5.24%
5/19/20,9259.4,9629.7,9629.7,9240.8,19.61M,-0.40%
5/20/20,9111.2,9074.2,9222.3,9055.7,12.95M,-1.60%
5/21/20,9148.3,9074.2,9166.8,8944.5,18.07M,0.41%
5/22/20,8944.5,9148.3,9166.8,8926.0,13.07M,-2.23%
5/25/20,8889,8889.0,8981.6,8740.8,13.97M,-0.62%
5/26/20,8944.5,9000.1,9166.8,8907.5,13.65M,0.62%
5/27/20,8518.6,9000.1,9055.7,8518.6,21.38M,-4.76%
5/28/20,8555.7,8555.7,8703.8,8426.0,17.43M,0.44%
5/29/20,8648.2,8555.7,8666.8,8500.1,9.98M,1.08%
6/1/20,9092.7,8796.4,9092.7,8666.8,24.16M,5.14%
6/2/20,8926,9203.8,9203.8,8870.5,16.14M,-1.83%
6/3/20,9000.1,8944.5,9037.1,8870.5,10.59M,0.83%
6/4/20,8889,9074.2,9111.2,8870.5,16.11M,-1.23%
6/5/20,9074.2,8852.0,9074.2,8814.9,14.87M,2.08%
6/8/20,9055.7,9203.8,9259.4,9037.1,21.76M,-0.20%
6/9/20,8926,9055.7,9055.7,8889.0,13.25M,-1.43%
6/10/20,8944.5,8889.0,9074.2,8703.8,15.12M,0.21%
6/11/20,8555.7,9000.1,9000.1,8555.7,21.32M,-4.35%
6/12/20,8555.7,8185.3,8629.7,8185.3,16.34M,0.00%
6/15/20,8000.1,8555.7,8555.7,8000.1,15.70M,-6.49%
6/16/20,8222.3,8259.4,8333.4,8111.2,8.36M,2.78%
6/17/20,8277.9,8259.4,8351.9,8148.2,7.52M,0.68%
6/18/20,8259.4,8222.3,8351.9,8185.3,4.12M,-0.22%
6/19/20,8444.5,8296.4,8463.1,8277.9,6.62M,2.24%
6/22/20,8407.5,8518.6,8518.6,8333.4,5.59M,-0.44%
6/23/20,8426,8407.5,8463.1,8296.4,5.49M,0.22%
6/24/20,8259.4,8407.5,8444.5,8222.3,6.81M,-1.98%
6/25/20,8148.2,8074.2,8259.4,8074.2,6.22M,-1.35%
6/26/20,8148.2,8277.9,8296.4,8074.2,3.92M,0.00%
6/29/20,7777.9,8037.1,8037.1,7722.3,11.83M,-4.54%
6/30/20,7574.2,7926.0,7926.0,7500.1,8.09M,-2.62%
7/1/20,8000.1,7685.3,8000.1,7518.6,6.08M,5.62%
7/2/20,7944.5,7963.1,8037.1,7851.9,4.49M,-0.69%
7/3/20,7889,7870.5,7963.1,7870.5,2.53M,-0.70%
7/6/20,8148.2,7926.0,8185.3,7889.0,5.50M,3.29%
7/7/20,8037.1,8185.3,8259.4,8018.6,5.48M,-1.36%
7/8/20,8111.2,8037.1,8129.7,7963.1,4.51M,0.92%
7/9/20,8463.1,8166.8,8500.1,8166.8,12.96M,4.34%
7/10/20,8389,8407.5,8537.1,8351.9,6.05M,-0.88%
7/13/20,8277.9,8481.6,8500.1,8222.3,6.92M,-1.32%
7/14/20,8222.3,8166.8,8296.4,8111.2,9.28M,-0.67%
7/15/20,8333.4,8351.9,8444.5,8333.4,5.95M,1.35%
7/16/20,8370.5,8333.4,8370.5,8296.4,5.25M,0.45%
7/17/20,8537.1,8333.4,8592.7,8314.9,13.73M,1.99%
7/20/20,8407.5,8592.7,8629.7,8407.5,7.94M,-1.52%
7/21/20,8426,8407.5,8463.1,8333.4,4.92M,0.22%
7/22/20,8314.9,8444.5,8481.6,8277.9,5.99M,-1.32%
7/23/20,8333.4,8296.4,8333.4,8185.3,6.43M,0.22%
7/24/20,7851.9,8277.9,8296.4,7759.3,18.38M,-5.78%
7/27/20,7314.9,7407.5,7759.3,7314.9,17.46M,-6.84%
7/28/20,7666.8,7481.6,7666.8,7314.9,12.79M,4.81%
7/29/20,7389,7426.0,7500.1,7185.3,9.31M,-3.62%
7/30/20,7518.6,7481.6,7666.8,7407.5,6.22M,1.75%
7/31/20,7481.6,7370.5,7574.2,7296.4,6.70M,-0.49%
8/3/20,7759.3,7481.6,7759.3,7444.5,7.64M,3.71%
8/4/20,7814.9,7851.9,8000.1,7759.3,9.31M,0.72%
8/5/20,7963.1,7814.9,7963.1,7740.8,9.08M,1.90%
8/6/20,7907.5,8000.1,8037.1,7851.9,8.22M,-0.70%
8/7/20,7870.5,7944.5,7963.1,7833.4,6.40M,-0.47%
8/10/20,7907.5,7963.1,8037.1,7907.5,9.15M,0.47%
8/11/20,7944.5,7981.6,8000.1,7889.0,5.50M,0.47%
8/12/20,8037.1,8000.1,8055.6,7944.5,10.04M,1.17%
8/13/20,8055.6,8074.2,8129.7,8037.1,6.30M,0.23%
8/14/20,7926,8055.6,8111.2,7889.0,9.50M,-1.61%
8/17/20,7889,7851.9,7963.1,7796.4,7.08M,-0.47%
8/18/20,7889,7926.0,7981.6,7889.0,5.25M,0.00%
8/19/20,7926,7889.0,7981.6,7889.0,4.52M,0.47%
8/20/20,7907.5,7926.0,8018.6,7889.0,9.63M,-0.23%
8/21/20,8111.2,7981.6,8129.7,7926.0,16.51M,2.58%
8/24/20,8592.7,8277.9,8592.7,8259.4,19.49M,5.94%
8/25/20,8518.6,8629.7,8722.3,8463.1,16.96M,-0.86%
8/26/20,8481.6,8463.1,8592.7,8444.5,12.01M,-0.43%
8/27/20,8555.7,8481.6,8574.2,8444.5,10.52M,0.87%
8/28/20,8740.8,8629.7,8870.5,8555.7,19.08M,2.16%
8/31/20,8648.2,8814.9,8870.5,8611.2,9.09M,-1.06%
9/1/20,8666.8,8629.7,8703.8,8444.5,14.09M,0.22%
9/3/20,8777.9,8759.4,8852.0,8648.2,11.46M,1.28%
9/4/20,8685.3,8592.7,8777.9,8574.2,11.09M,-1.05%
9/7/20,8333.4,8759.4,8759.4,8333.4,15.91M,-4.05%
9/8/20,8481.6,8370.5,8518.6,8333.4,12.83M,1.78%
9/9/20,8463.1,8333.4,8518.6,8314.9,13.34M,-0.22%
9/10/20,8444.5,8500.1,8537.1,8444.5,9.40M,-0.22%
9/11/20,8463.1,8407.5,8500.1,8370.5,6.69M,0.22%
9/14/20,8592.7,8481.6,8666.8,8481.6,8.83M,1.53%
9/15/20,8537.1,8592.7,8611.2,8518.6,11.16M,-0.65%
9/16/20,8518.6,8518.6,8555.7,8481.6,7.19M,-0.22%
9/17/20,8463.1,8500.1,8629.7,8463.1,9.45M,-0.65%
9/18/20,8611.2,8481.6,8611.2,8481.6,9.49M,1.75%
9/21/20,8648.2,8703.8,8740.8,8611.2,11.87M,0.43%
9/22/20,8666.8,8555.7,8703.8,8555.7,8.65M,0.22%
9/23/20,8814.9,8685.3,8852.0,8648.2,23.49M,1.71%
9/24/20,8685.3,8740.8,8814.9,8648.2,10.91M,-1.47%
9/25/20,8629.7,8703.8,8703.8,8574.2,8.60M,-0.64%
9/28/20,8814.9,8629.7,8852.0,8629.7,22.92M,2.15%
9/29/20,8796.4,8889.0,9074.2,8777.9,31.27M,-0.21%
9/30/20,8796.4,8777.9,8814.9,8685.3,14.07M,0.00%
10/1/20,8926,8852.0,9000.1,8796.4,14.26M,1.47%
10/2/20,8759.4,8944.5,8963.1,8611.2,21.11M,-1.87%
10/5/20,8963.1,8926.0,9018.6,8852.0,19.05M,2.33%
10/6/20,8944.5,9018.6,9037.1,8870.5,16.57M,-0.21%
10/7/20,8796.4,8944.5,8963.1,8796.4,16.92M,-1.66%
10/8/20,8685.3,8796.4,8852.0,8592.7,20.56M,-1.26%
10/9/20,8666.8,8685.3,8740.8,8592.7,9.44M,-0.21%
10/12/20,8666.8,8777.9,8833.4,8592.7,9.64M,0.00%
10/13/20,8666.8,8666.8,8722.3,8611.2,7.13M,0.00%
10/14/20,8889,8703.8,8944.5,8666.8,27.45M,2.56%
10/15/20,8907.5,8944.5,8963.1,8814.9,22.56M,0.21%
10/16/20,9111.2,8907.5,9277.9,8852.0,31.23M,2.29%
10/19/20,9055.7,9185.3,9203.8,9018.6,19.22M,-0.61%
10/20/20,9185.3,8963.1,9240.8,8926.0,35.04M,1.43%
10/21/20,9296.4,9259.4,9740.9,9166.8,43.36M,1.21%
10/22/20,9481.6,9370.5,9481.6,9259.4,23.07M,1.99%
10/23/20,9518.6,9481.6,9518.6,9352.0,19.51M,0.39%
10/26/20,9000.1,9518.6,9629.7,9000.1,26.78M,-5.45%
10/27/20,9018.6,9074.2,9222.3,9000.1,27.52M,0.21%
10/28/20,8592.7,8963.1,9055.7,8592.7,25.89M,-4.72%
10/29/20,8629.7,8592.7,8777.9,8518.6,16.32M,0.43%
10/30/20,8740.8,8740.8,8740.8,8481.6,16.33M,1.29%
11/2/20,8814.9,8740.8,8814.9,8666.8,6.61M,0.85%
11/3/20,8870.5,8814.9,8926.0,8796.4,13.99M,0.63%
11/4/20,8963.1,8889.0,9037.1,8852.0,11.11M,1.04%
11/5/20,8777.9,8963.1,8981.6,8740.8,11.23M,-2.07%
11/6/20,8703.8,8777.9,8814.9,8629.7,9.45M,-0.84%
11/9/20,8833.4,8777.9,8833.4,8740.8,11.17M,1.49%
11/10/20,8796.4,8944.5,8963.1,8796.4,13.51M,-0.42%
11/11/20,8796.4,8796.4,8833.4,8685.3,14.46M,0.00%
11/12/20,8833.4,8796.4,8833.4,8759.4,7.82M,0.42%
11/13/20,9074.2,8870.5,9074.2,8833.4,19.43M,2.73%
11/16/20,8944.5,9111.2,9222.3,8889.0,24.67M,-1.43%
11/17/20,9259.4,8944.5,9259.4,8889.0,21.00M,3.52%
11/18/20,9222.3,9240.8,9333.4,9203.8,20.70M,-0.40%
11/19/20,9444.6,9277.9,9481.6,9222.3,32.02M,2.41%
11/20/20,9444.6,9426.0,9444.6,9314.9,14.13M,0.00%
11/23/20,9444.6,9444.6,9463.1,8796.4,18.35M,0.00%
11/24/20,9500.1,9444.6,9629.7,9352.0,23.61M,0.59%
11/25/20,9889,9629.7,9889.0,9518.6,33.25M,4.09%
11/26/20,10074.2,9889.0,10074.2,9796.4,20.86M,1.87%
11/27/20,10000.1,10055.7,10092.7,9889.0,16.85M,-0.74%
11/30/20,9926,10074.2,10111.2,9926.0,24.54M,-0.74%
12/1/20,10333.5,9777.9,10370.5,9759.4,29.57M,4.11%
12/2/20,10259.4,10296.4,10370.5,10148.3,20.38M,-0.72%
12/3/20,10481.6,10259.4,10537.2,10185.3,22.80M,2.17%
12/4/20,10296.4,10444.6,10574.2,10296.4,20.72M,-1.77%
12/7/20,10407.5,10444.6,10500.1,10333.5,12.00M,1.08%
12/8/20,10500.1,10555.7,10574.2,10407.5,12.78M,0.89%
12/9/20,10537.2,10611.2,10666.8,10500.1,14.39M,0.35%
12/10/20,10370.5,10555.7,10574.2,10370.5,16.44M,-1.58%
12/11/20,10481.6,10426.0,10481.6,10296.4,11.94M,1.07%
12/14/20,10629.8,10629.8,10722.3,10518.6,15.26M,1.41%
12/15/20,10407.5,10703.8,10722.3,10389.0,16.37M,-2.09%
12/16/20,10852,10500.1,10889.0,10370.5,19.91M,4.27%
12/17/20,10963.1,10814.9,11203.8,10759.4,26.34M,1.02%
12/18/20,11722.4,11185.3,11722.4,11111.2,26.19M,6.93%
12/21/20,12222.4,11889.0,12407.5,11889.0,15.82M,4.27%
12/22/20,12222.4,12222.4,12407.5,11926.1,15.82M,0.00%
12/23/20,11852,12222.4,12222.4,11481.6,13.86M,-3.03%
12/24/20,11666.8,11852.0,12018.7,11111.2,18.47M,-1.56%
12/25/20,12037.2,11481.6,12037.2,11444.6,16.49M,3.17%
12/28/20,11963.1,12222.4,12222.4,11852.0,12.25M,-0.62%
12/29/20,11740.9,11944.6,12000.1,11703.8,16.16M,-1.86%
12/30/20,11777.9,11796.4,12000.1,11777.9,15.27M,0.32%
12/31/20,12037.2,11777.9,12166.8,11777.9,19.69M,2.20%
1/4/21,12666.8,12185.3,12666.8,12055.7,22.64M,5.23%
1/5/21,12722.4,12592.7,12833.5,12555.7,15.28M,0.44%
1/6/21,12740.9,12963.1,12963.1,12666.8,16.63M,0.15%
1/7/21,12926.1,12796.4,12944.6,12629.8,12.67M,1.45%
1/8/21,13166.8,13092.7,13333.5,12944.6,12.31M,1.86%
1/11/21,13037.2,13333.5,13333.5,12981.6,11.96M,-0.98%
1/12/21,12926.1,13037.2,13037.2,12703.8,12.45M,-0.85%
1/13/21,13222.4,12926.1,13407.6,12852.0,14.93M,2.29%
1/14/21,13629.8,13333.5,13815.0,13148.3,17.63M,3.08%
1/15/21,13796.5,13759.4,14074.2,13703.9,12.58M,1.22%
1/18/21,13500.2,13796.5,13833.5,13500.2,13.83M,-2.15%
1/19/21,12555.7,13370.5,13426.1,12555.7,20.02M,-7.00%
1/20/21,12666.8,12592.7,12777.9,11703.8,21.80M,0.88%
1/21/21,13407.6,12963.1,13537.2,12666.8,18.58M,5.85%
1/22/21,13518.7,13444.6,13629.8,13240.9,10.98M,0.83%
1/25/21,13296.4,13481.6,13481.6,13185.3,9.52M,-1.64%
1/26/21,12537.2,13148.3,13166.8,12370.5,17.90M,-5.71%
1/27/21,11796.4,12222.4,12777.9,11703.8,21.80M,-5.91%
1/28/21,10981.6,11000.1,11444.6,10981.6,23.51M,-6.91%
1/29/21,11111.2,10444.6,11740.9,10444.6,20.74M,1.18%
2/1/21,11481.6,11185.3,11722.4,11111.2,21.86M,3.33%
2/2/21,12277.9,11481.6,12277.9,11481.6,12.26M,6.94%
2/3/21,13129.8,12592.7,13129.8,12407.5,19.47M,6.94%
2/4/21,13555.7,13148.3,13777.9,13148.3,22.33M,3.24%
2/5/21,13703.9,13555.7,13740.9,13444.6,15.15M,1.09%
2/8/21,13333.5,13703.9,13703.9,12777.9,23.18M,-2.70%
2/9/21,14259.4,13518.7,14259.4,13111.3,30.85M,6.94%
2/17/21,15240.9,14629.8,15240.9,14518.7,18.58M,6.88%
2/18/21,15296.5,15148.3,15370.5,14815.0,13.91M,0.36%
2/19/21,15037.2,14926.1,15278.0,14852.0,14.79M,-1.70%
2/22/21,15166.8,14926.1,15555.7,14833.5,13.19M,0.86%
2/23/21,15000.2,15185.4,15407.6,14629.8,24.28M,-1.10%
2/24/21,14703.9,15222.4,15222.4,14629.8,13.29M,-1.98%
2/25/21,14666.8,14703.9,14815.0,14240.9,20.52M,-0.25%
2/26/21,14815,14333.5,14907.6,14315.0,15.79M,1.01%
3/1/21,15111.3,15074.2,15166.8,14833.5,9.05M,2.00%
3/2/21,15092.8,15222.4,15240.9,15037.2,13.91M,-0.12%
3/3/21,15407.6,15092.8,15444.6,15037.2,16.38M,2.09%
3/4/21,15370.5,15555.7,15833.5,14815.0,20.25M,-0.24%
3/5/21,15481.7,15148.3,15518.7,15000.2,9.67M,0.72%
3/8/21,15315,15518.7,15740.9,15148.3,9.61M,-1.08%
3/9/21,15481.7,15185.4,15740.9,15000.2,15.54M,1.09%
3/10/21,15555.7,15518.7,15703.9,15296.5,9.87M,0.48%
3/11/21,16203.9,15740.9,16444.6,15629.8,21.23M,4.17%
3/12/21,16481.7,16333.5,16666.9,16203.9,23.36M,1.71%
3/15/21,16592.8,16481.7,16666.9,16259.4,13.72M,0.67%
3/16/21,16426.1,16592.8,16592.8,16074.3,14.84M,-1.00%
3/17/21,16518.7,16426.1,16648.3,16259.4,9.37M,0.56%
3/18/21,16981.7,16815.0,16981.7,16574.3,16.77M,2.80%
3/19/21,16740.9,16740.9,16907.6,16592.8,7.81M,-1.42%
3/22/21,16629.8,16703.9,16740.9,16407.6,11.62M,-0.66%
3/23/21,16481.7,16389.1,16629.8,16296.5,10.76M,-0.89%
3/24/21,16333.5,16240.9,16407.6,15926.1,10.17M,-0.90%
3/25/21,16018.7,16333.5,16407.6,15963.1,6.10M,-1.93%
3/26/21,16074.3,16018.7,16148.3,15370.5,9.46M,0.35%
3/29/21,16481.7,16111.3,16481.7,15944.6,7.38M,2.53%
3/30/21,16648.3,16592.8,16759.4,16370.6,9.99M,1.01%
3/31/21,16537.2,16370.6,16648.3,16370.6,7.76M,-0.67%
4/1/21,17000.2,16537.2,17074.3,16444.6,13.90M,2.80%
4/2/21,17111.3,17185.4,17259.5,16981.7,6.48M,0.65%
4/5/21,17203.9,17333.5,17333.5,17000.2,8.54M,0.54%
4/6/21,17203.9,17203.9,17407.6,16666.9,10.17M,0.00%
4/7/21,17222.4,17037.2,17407.6,17037.2,11.16M,0.11%
4/8/21,17296.5,17407.6,17481.7,17074.3,11.57M,0.43%
4/9/21,17481.7,17296.5,17648.3,17148.3,16.59M,1.07%
4/12/21,18148.4,17592.8,18278.0,17592.8,33.77M,3.81%
4/13/21,18407.6,18518.7,18703.9,18166.9,23.59M,1.43%
4/14/21,18555.8,18518.7,18592.8,18148.4,22.76M,0.81%
4/15/21,18518.7,18555.8,18852.1,18370.6,23.19M,-0.20%
4/16/21,18129.8,18333.5,18518.7,17963.2,21.52M,-2.10%
4/19/21,18352.1,18333.5,18352.1,17852.1,16.83M,1.23%
4/20/21,18333.5,18352.1,18481.7,18148.4,20.17M,-0.10%
4/22/21,18148.4,18370.6,19074.3,17055.7,50.03M,-1.01%
4/23/21,18889.1,18240.9,18889.1,18074.3,47.89M,4.08%
4/26/21,19629.9,19074.3,19815.0,19037.3,48.78M,3.92%
4/27/21,19703.9,19407.6,19778.0,19037.3,45.78M,0.38%
4/28/21,20370.6,19815.0,20370.6,19555.8,47.68M,3.38%
4/29/21,21666.9,20555.8,21778.0,20074.3,112.15M,6.36%
5/4/21,22037.3,21148.4,22037.3,20815.1,67.08M,1.71%
5/5/21,22444.7,22037.3,22815.1,21741.0,59.31M,1.85%
5/6/21,22889.1,22444.7,22926.2,22333.6,77.94M,1.98%
5/7/21,22778,22778.0,22815.1,22259.5,98.03M,-0.49%
5/10/21,23074.3,22592.8,23185.4,22222.5,97.39M,1.30%
5/11/21,23333.6,23111.4,23518.8,22778.0,66.26M,1.12%
5/12/21,23704,23222.5,23704.0,22778.0,90.19M,1.59%
5/13/21,24111.4,23518.8,24259.5,23444.7,69.44M,1.72%
5/14/21,24666.9,24148.4,24666.9,23629.9,119.94M,2.30%
5/17/21,24370.6,24741.0,24963.2,24037.3,98.49M,-1.20%
5/18/21,24889.2,24370.6,24889.2,23889.2,82.74M,2.13%
5/19/21,25000.3,24629.9,25000.3,24074.3,111.52M,0.45%
5/20/21,24741,24889.2,24963.2,24259.5,92.75M,-1.04%
5/21/21,25111.4,24741.0,25185.5,24074.3,115.56M,1.50%
5/24/21,24704,25111.4,25111.4,24148.4,107.22M,-1.62%
5/25/21,24741,24259.5,25000.3,24222.5,85.81M,0.15%
5/26/21,25037.3,24666.9,25148.4,24481.8,95.03M,1.20%
5/27/21,24926.2,25074.4,25074.4,24481.8,104.33M,-0.44%
5/28/21,25407.7,24852.1,25444.7,24778.1,107.76M,1.93%
5/31/21,25629.9,25407.7,25629.9,24889.2,89.47M,0.87%
6/1/21,25667,25370.7,26000.3,24889.2,125.49M,0.14%
6/2/21,26000.3,25555.8,26037.3,25222.5,79.29M,1.30%
6/3/21,26148.4,25963.3,26222.5,25222.5,159.99M,0.57%
6/4/21,26555.9,25667.0,26592.9,25407.7,206.77M,1.56%
6/7/21,26667,26296.6,26667.0,25741.0,123.25M,0.42%
6/8/21,26481.8,26333.6,26667.0,25963.3,137.25M,-0.69%
6/9/21,26592.9,26296.6,26741.0,25963.3,90.20M,0.42%
6/10/21,26592.9,26296.6,26704.0,25963.3,206.63M,0.00%
6/11/21,26555.9,26296.6,26592.9,26000.3,81.04M,-0.14%
6/14/21,26259.6,26407.7,26407.7,25926.2,94.92M,-1.12%
6/15/21,24629.9,26000.3,26000.3,24444.7,102.15M,-6.21%
6/16/21,24741,24444.7,25185.5,24444.7,65.00M,0.45%
6/17/21,24444.7,24444.7,24592.9,24074.3,42.48M,-1.20%
6/18/21,24629.9,24407.7,24704.0,24407.7,40.18M,0.76%
6/21/21,24629.9,24666.9,24815.1,24407.7,41.90M,0.00%
6/22/21,24444.7,24629.9,24741.0,24259.5,43.81M,-0.75%
6/23/21,25555.8,25185.5,25704.0,25148.4,82.81M,4.55%
6/24/21,25407.7,25741.0,25778.1,25333.6,36.17M,-0.58%
6/25/21,25259.5,25370.7,25555.8,25148.4,29.86M,-0.58%
